"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","HHIPDLIB","HHIP_LIB","HHISTATB","HHIS_ATB","HHICOVQ","HHICOVQ_","HHIGROUP","HHIG_OUP","HHIPRMPD","HHIP_MPD","HHIPRDED","HHIP_DED","HHIRPMPD","HHIR_MPD","QHI3MCX","QHI3MCX_","HHIBCBS","HHIBCBS_","HHICODE","HHICODE_","HHIPOS","HHIPOS_","HHIFEET","HHIFEET_","HHISPECT","HHIS_ECT"
"20121",2377535,21,0,"5","01","D",,"A",4,"D","2","D","2","D","1","D","3","D",1500,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2377565,31,0,"5","03","D",,"A",2,"D","1","D","1","D","1","D","3","D",0,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2377565,32,0,"5","04","D",,"A",1,"D","1","D","1","D","1","D","3","D",0,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2377575,35,0,"5","01","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","2","D","3","D",,"A",,"A",,"A"
"20121",2377625,34,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",417,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2377695,24,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",600,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2377695,25,0,"5","02","D",,"A",1,"D","2","D","2","D","1","D","2","D",285,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2377705,25,0,"5","01","D",,"A",2,"D","2","D","1","D","2","D","3","D",0,"D","2","D","3","D",,"A",,"A",,"A"
"20121",2377715,20,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","1","D",350,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2377725,25,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",276,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2377725,27,0,"5","03","D",,"A",1,"D","2","D","2","D","1","D","3","D",240,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2377735,25,0,"5","01","D",,"A",2,"D","2","D","3","D",,"A",,"A",.,"A","1","D","2","D",,"A","1","D",,"A"
"20121",2377785,27,0,"5","01","D",,"A",4,"D","2","D","2","D","1","D","3","D",400,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2377825,19,0,"5","01","D",,"A",6,"D","2","D","2","D","1","D","2","D",1161,"F","1","D","2","D",,"A","2","D",,"A"
"20121",2377845,20,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","3","D",60,"D","1","D","2","D",,"A","1","D",,"A"
"20121",2377865,41,0,"5","01","D",,"A",3,"D","2","D","2","D","1","D","3","D",740,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2377925,30,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",40,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2377925,31,0,"5","02","D",,"A",1,"D","2","D","2","D","1","D","3","D",30,"D","2","D","4","D",,"A",,"A","2","D"
"20121",2377925,32,0,"5","03","D",,"A",1,"D","2","D","2","D","1","D","3","D",10,"D","2","D","4","D",,"A",,"A","1","D"
"20121",2377985,41,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","2","D",390,"F","2","D","2","D",,"A","2","D",,"A"
"20121",2377985,43,0,"5","03","D",,"A",2,"D","2","D","2","D","1","D","2","D",180,"F","2","D","4","D",,"A",,"A","1","D"
"20121",2377985,44,0,"5","04","D",,"A",2,"D","2","D","2","D","1","D","2","D",64,"F","2","D","4","D",,"A",,"A","2","D"
"20121",2378005,22,0,"5","01","D",,"A",1,"D","3","D","2","D","2","D","3","D",402,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2378035,32,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","3","D",480,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2378055,28,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","2","D",1125,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2378055,29,0,"5","02","D",,"A",1,"D","2","D","2","D","1","D","2","D",675,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2378095,35,0,"5","01","D",,"A",4,"D","2","D","3","D",,"A",,"A",.,"A","2","D","2","D",,"A","2","D",,"A"
"20121",2378115,28,0,"5","02","D",,"A",4,"D","2","D","2","D","1","D","2","D",54,"F","2","D","2","D",,"A","2","D",,"A"
"20121",2378165,34,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",240,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2378175,34,0,"5","01","D",,"A",2,"D","1","D","1","D","2","D","3","D",780,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2378175,35,0,"5","02","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","2","D","2","D",,"A","2","D",,"A"
"20121",2378175,36,0,"5","03","D",,"A",1,"D","1","D","1","D","2","D","3","D",.,"A","2","D","1","D","1","D",,"A",,"A"
"20121",2378245,18,0,"5","01","D",,"A",4,"D","3","D","2","D","2","D","3","D",0,"D","1","D","1","D","1","D",,"A",,"A"
"20121",2378255,28,0,"5","02","D",,"A",2,"D","2","D","2","D","1","D","2","D",1833,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2378265,22,0,"5","01","D",,"A",2,"D","2","D","1","D","1","D","3","D",906,"D","2","D","2","D",,"A","1","D",,"A"
"20121",2378265,23,0,"5","02","D",,"A",2,"D","2","D","1","D","2","D","6","D",150,"D","2","D","4","D",,"A",,"A","2","D"
"20121",2378285,62,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","1","D",357,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2378285,63,0,"5","02","D",,"A",1,"D","2","D","2","D","1","D","2","D",357,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2378285,64,0,"5","03","D",,"A",1,"D","2","D","2","D","1","D","2","D",76,"D","2","F","4","D",,"A",,"A","1","D"
"20121",2378285,65,0,"5","04","D",,"A",1,"D","2","D","2","D","1","D","2","D",31,"D","2","F","4","D",,"A",,"A","2","D"
"20121",2378285,66,0,"5","05","D",,"A",1,"D","2","D","2","D","1","D","2","D",76,"D","2","F","4","D",,"A",,"A","1","D"
"20121",2378285,67,0,"5","06","D",,"A",1,"D","2","D","2","D","1","D","2","D",18,"D","2","F","4","D",,"A",,"A","2","D"
"20121",2378305,26,0,"5","01","D",,"A",1,"D","3","D","1","D","2","D","3","D",135,"D","2","D","4","D",,"A",,"A","3","D"
"20121",2378305,27,0,"5","02","D",,"A",1,"D","2","D",,"C",,"C",,"C",600,"D","1","D","2","D",,"A","1","D",,"A"
"20121",2378365,21,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","1","D",240,"D","1","D","1","D","1","D",,"A",,"A"
"20121",2378445,21,0,"5","01","D",,"A",1,"D","3","D","4","D",,"A",,"A",.,"A","2","D","4","D",,"A",,"A","6","D"
"20121",2378485,21,0,"5","01","D",,"A",1,"D","3","D","1","D","1","D","3","D",198,"D","2","D","4","D",,"A",,"A","6","D"
"20121",2378485,22,0,"5","02","D",,"A",1,"D","3","D","1","D","2","D","3","D",270,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2378515,18,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","3","D",270,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2378635,22,0,"5","02","D",,"A",4,"D","1","D","1","D","2","D","3","D",1707,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2378645,28,0,"5","02","D",,"A",1,"D","1","D","1","D","2","D","3","D",336,"D","2","D","3","D",,"A",,"A",,"A"
"20121",2378665,20,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","1","D",20,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2378745,41,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","2","D",744,"F","1","D","1","D","1","D",,"A",,"A"
"20121",2378765,27,0,"5","01","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","2","D","1","D","2","D",,"A",,"A"
"20121",2378765,28,0,"5","02","D",,"A",1,"D","2","D","2","D","2","D","3","D",614,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2378825,33,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","2","D",6,"F","2","D","2","D",,"A","2","D",,"A"
"20121",2378845,46,0,"5","02","D",,"A",2,"D","2","D","1","D","1","D","1","D",16,"D","2","D","4","D",,"A",,"A","2","D"
"20121",2378845,47,0,"5","03","D",,"A",2,"D","2","D","1","D","1","D","1","D",40,"D","2","D","4","D",,"A",,"A","1","D"
"20121",2378845,48,0,"5","04","D",,"A",2,"D","1","D","1","D","2","D","4","D",314,"D","2","D","4","D",,"A",,"A","5","D"
"20121",2378845,50,0,"5","06","D",,"A",2,"D","2","D","1","D","1","D","1","D",674,"D","2","D","3","D",,"A",,"A",,"A"
"20121",2378885,21,0,"5","01","D",,"A",3,"D","2","D","2","D","1","D","3","D",405,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2378945,19,0,"1","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",1200,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2378965,34,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",128,"D","1","D","1","D","1","D",,"A",,"A"
"20121",2378965,35,0,"5","02","D",,"A",1,"D","2","D","2","D","1","D","3","D",156,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2378985,17,0,"5","01","D",,"A",1,"D","3","D","4","D",,"A",,"A",.,"A","2","D","1","D","2","D",,"A",,"A"
"20121",2379005,20,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",0,"D","2","D","3","D",,"A",,"A",,"A"
"20121",2379005,21,0,"5","02","D",,"A",1,"D","2","D","2","D","1","D","3","D",0,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2379095,19,0,"5","01","D",,"A",3,"D","2","D","2","D","1","D","3","D",174,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2379095,20,0,"5","02","D",,"A",3,"D","2","D","2","D","1","D","3","D",198,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2379155,32,0,"5","01","D",,"A",2,"D","3","D","4","D",,"A",,"A",.,"A","2","D","4","D",,"A",,"A","6","D"
"20121",2379155,33,0,"5","02","D",,"A",3,"D","1","D","2","D","2","D","3","D",.,"A","2","D","1","D","1","D",,"A",,"A"
"20121",2379195,22,0,"5","01","D",,"A",2,"D","2","D","4","D",,"A",,"A",.,"A","1","D","2","D",,"A","1","D",,"A"
"20121",2379225,50,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","2","D",197,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2379225,51,0,"5","02","D",,"A",2,"D","2","D","2","D","1","D","2","D",20,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2379225,52,0,"1","03","D",,"A",2,"D","2","D","2","D","1","D","2","D",20,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2379245,28,0,"5","01","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","1","D","2","D",,"A","2","D",,"A"
"20121",2379245,30,0,"1","03","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","2","D","2","D",,"A","2","D",,"A"
"20121",2379255,37,0,"5","01","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","2","D","1","D",,"C",,"A",,"A"
"20121",2379265,32,0,"5","01","D",,"A",2,"D","1","D","2","D","2","D",,"C",156,"D","1","D","1","D","1","D",,"A",,"A"
"20121",2379265,33,0,"5","02","D",,"A",1,"D","2","D","2","D","2","D","2","D",240,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2379295,26,0,"5","01","D",,"A",4,"D","2","D","2","D","1","D","2","D",960,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2379375,25,0,"5","02","D",,"A",1,"D","2","D","2","D","1","D","3","D",895,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2379385,26,0,"5","01","D",,"A",3,"D","2","D","2","D","1","D","2","D",552,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2379405,22,0,"5","01","D",,"A",2,"D","1","D","1","D","2","D","3","D",1350,"D","2","D","3","D",,"A",,"A",,"A"
"20121",2379425,24,0,"1","01","D",,"A",6,"D","2","D","2","D","1","D","2","D",822,"F","1","D","2","D",,"A","2","D",,"A"
"20121",2379425,25,0,"1","02","D",,"A",6,"D","2","D","2","D","1","D","2","D",123,"F","2","D","4","D",,"A",,"A","1","D"
"20121",2379435,24,0,"5","02","D",,"A",2,"D","2","D","2","D","1","D",,"C",975,"F","2","D","1","D",,"C",,"A",,"A"
"20121",2379465,32,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",381,"D","1","D","3","D",,"A",,"A",,"A"
"20121",2379465,33,0,"5","02","D",,"A",1,"D","2","D","2","D","1","D","3","D",282,"D","2","D","3","D",,"A",,"A",,"A"
"20121",2379505,23,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",200,"D","1","D","1","D","1","D",,"A",,"A"
"20121",2379515,20,0,"5","01","D",,"A",3,"D","1","D","1","D","2","D","3","D",0,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2379545,32,0,"5","01","D",,"A",1,"D","1","D","1","D","1","D","1","D",528,"D","2","D","2","D",,"A","1","D",,"A"
"20121",2379565,18,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","6","D",369,"F","2","D","3","D",,"A",,"A",,"A"
"20121",2379605,17,0,"5","01","D",,"A",1,"D","2","D","4","D",,"A",,"A",.,"A","2","D","2","D",,"A","2","D",,"A"
"20121",2379625,23,0,"1","01","D",,"A",3,"D","2","D","2","D","1","D","3","D",260,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2379635,19,0,"5","01","D",,"A",3,"D","2","D","2","D","1","D","3","D",1200,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2379665,28,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","3","D",1631,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2379665,29,0,"5","02","D",,"A",2,"D","1","D","2","D","1","D","3","D",98,"D","2","D","2","D",,"A","1","D",,"A"
"20121",2379675,18,0,"5","01","D",,"A",1,"D","3","D","4","D",,"A",,"A",.,"A","2","D","3","D",,"A",,"A",,"A"
"20121",2379675,19,0,"5","02","D",,"A",1,"D","3","D","4","D",,"A",,"A",.,"A","2","D","3","D",,"A",,"A",,"A"
"20121",2379715,28,0,"5","01","D",,"A",1,"D","3","D","2","D","1","D","1","D",450,"F","1","D","2","D",,"A","1","D",,"A"
"20121",2379735,37,0,"5","01","D",,"A",7,"D","2","D","2","D","1","D","3","D",1200,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2379755,23,0,"5","01","D",,"A",2,"D","2","D","1","D","2","D","3","D",720,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2379775,22,0,"5","01","D",,"A",4,"D","1","D","1","D","1","D","3","D",120,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2379805,47,0,"5","01","D",,"A",4,"D","2","D","2","D","1","D","2","D",348,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2379815,38,0,"5","01","D",,"A",4,"D","2","D","2","D","1","D","3","D",600,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2379815,39,0,"5","02","D",,"A",4,"D","2","D","2","D","1","D","3","D",42,"F","2","D","4","D",,"A",,"A","1","D"
"20121",2379835,25,0,"5","01","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","1","D","1","D","1","D",,"A",,"A"
"20121",2379875,36,0,"5","02","D",,"A",1,"D","1","D","1","D","2","D","3","D",464,"D","1","D","3","D",,"A",,"A",,"A"
"20121",2379875,37,0,"5","03","D",,"A",1,"D","1","D","1","D","2","D","3","D",367,"D","1","F","3","D",,"A",,"A",,"A"
"20121",2379885,25,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",315,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2379885,27,0,"5","03","D",,"A",1,"D","1","D","1","D","2","D","3","D",335,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2379905,35,0,"5","01","D",,"A",3,"D","2","D","2","D","1","D","2","D",1300,"F","1","D","1","D","1","D",,"A",,"A"
"20121",2379945,22,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","1","D",172,"D","1","D","3","D",,"A",,"A",,"A"
"20121",2379945,24,0,"5","03","D",,"A",2,"D","1","D","1","D","2","D","4","D",153,"D","2","D","4","D",,"A",,"A","5","D"
"20121",2379945,25,0,"5","04","D",,"A",1,"D","2","D","3","D",,"A",,"A",.,"A","2","D","3","D",,"A",,"A",,"A"
"20121",2379955,35,0,"5","01","D",,"A",3,"D","2","D","3","D",,"A",,"A",.,"A","1","D","1","D","1","D",,"A",,"A"
"20121",2379965,19,0,"5","01","D",,"A",2,"D","2","D","3","D",,"A",,"A",.,"A","2","D","1","D","2","D",,"A",,"A"
"20121",2379975,30,0,"5","01","D",,"A",2,"D","3","D","3","D",,"A",,"A",.,"A","2","D","1","D","2","D",,"A",,"A"
"20121",2380025,19,0,"5","01","D",,"A",1,"D","1","D","4","D",,"A",,"A",.,"A","2","D","4","D",,"A",,"A","6","D"
"20121",2380035,23,0,"5","01","D",,"A",5,"D","2","D","2","D","1","D","3","D",0,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2380035,24,0,"5","02","D",,"A",4,"D","2","D","2","D","1","D","3","D",0,"D","2","D","4","D",,"A",,"A","1","D"
"20121",2380035,25,0,"5","03","D",,"A",4,"D","2","D","2","D","2","D","1","D",0,"D","2","D","4","D",,"A",,"A","2","D"
"20121",2380055,26,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",150,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2380055,27,0,"5","02","D",,"A",1,"D","1","D","1","D","2","D","3","D",272,"D","1","D","3","D",,"A",,"A",,"A"
"20121",2380065,28,0,"5","01","D",,"A",3,"D","2","D","2","D","1","D","2","D",1736,"D","2","D","2","D",,"A","1","D",,"A"
"20121",2380065,29,0,"5","02","D",,"A",3,"D","2","D","2","D","1","D","2","D",98,"D","2","D","4","D",,"A",,"A","1","D"
"20121",2380065,30,0,"1","03","D",,"A",3,"D","2","D","1","D","1","D","2","D",1425,"F","2","D","2","D",,"A","2","D",,"A"
"20121",2380075,20,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","2","D",528,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2380105,23,0,"5","01","D",,"A",2,"D","2","D","3","D",,"A",,"A",.,"A","1","D","1","D","2","D",,"A",,"A"
"20121",2380105,24,0,"1","02","D",,"A",1,"D","2","D","2","D","1","D","3","D",74,"D","2","D","2","D",,"A","1","D",,"A"
"20121",2380125,27,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",200,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2380125,29,0,"5","03","D",,"A",1,"D","1","D","1","D","2","D","3","D",900,"D","1","D","1","D","1","D",,"A",,"A"
"20121",2380155,45,0,"5","02","D",,"A",3,"D","2","D","2","D","1","D","2","D",1140,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2380165,40,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",462,"D","2","D","2","D",,"A","1","D",,"A"
"20121",2380215,29,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","4","D",600,"D","1","D","2","D",,"A","1","D",,"A"
"20121",2380265,23,0,"5","01","D",,"A",2,"D","1","D","1","D","2","D","4","D",.,"A","1","D","2","D",,"A","2","D",,"A"
"20121",2380265,24,0,"1","02","D",,"A",2,"D","1","D","1","D","2","D","3","D",4500,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2380285,20,0,"5","01","D",,"A",2,"D","1","D","1","D","2","D","3","D",1340,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2380355,21,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","3","D",1110,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2380445,32,0,"5","01","D",,"A",2,"D","2","D","3","D",,"A",,"A",.,"A","2","D","2","D",,"A","1","D",,"A"
"20121",2380445,33,0,"5","02","D",,"A",2,"D","2","D","3","D",,"A",,"A",.,"A","2","D","1","D","1","D",,"A",,"A"
"20121",2380525,19,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","2","D",20,"F","2","D","2","D",,"A","2","D",,"A"
"20121",2380565,24,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","3","D",650,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2380605,27,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",325,"D","2","D","3","D",,"A",,"A",,"A"
"20121",2380605,28,0,"5","02","D",,"A",1,"D","1","D","1","D","2","D","3","D",90,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2380615,32,0,"5","01","D",,"A",2,"D","2","D","1","D","1","D","2","D",900,"F","1","D","2","D",,"A","2","D",,"A"
"20121",2380625,27,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","3","D",900,"F","2","D","2","D",,"A","2","D",,"A"
"20121",2380625,28,0,"5","02","D",,"A",1,"D","2","D","2","D","1","D","3","D",150,"F","2","D","2","D",,"A","2","D",,"A"
"20121",2380645,19,0,"5","01","D",,"A",1,"D","2","D","1","D","1","D","2","D",393,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2380645,20,0,"5","02","D",,"A",2,"D","2","D","1","D","1","D","2","D",157,"D","1","D","1","D","2","D",,"A",,"A"
"20121",2380655,36,0,"1","01","D",,"A",2,"D","2","D","2","D","1","D","2","D",834,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2380675,27,0,"5","01","D",,"A",1,"D","2","D","2","D","1","D","2","D",132,"F","2","D","2","D",,"A","2","D",,"A"
"20121",2380675,28,0,"5","02","D",,"A",2,"D","2","D","2","D","1","D","3","D",3000,"F","1","D","2","D",,"A","2","D",,"A"
"20121",2380705,66,0,"5","01","D",,"A",4,"D","2","D","2","D","1","D","3","D",240,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2380705,67,0,"5","02","D",,"A",4,"D","2","D","1","D","1","D","3","D",240,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2380745,25,0,"5","01","D",,"A",2,"D","2","D","3","D",,"A",,"A",.,"A","1","D","1","D","2","D",,"A",,"A"
"20121",2380765,51,0,"5","02","D",,"A",1,"D","1","D","1","D","2","D","3","D",1200,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2380835,22,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",.,"A","2","D","3","D",,"A",,"A",,"A"
"20121",2380885,43,0,"5","01","D",,"A",2,"D","2","D","2","D","1","D","1","D",546,"D","2","D","2","D",,"A","2","D",,"A"
"20121",2380885,44,0,"5","02","D",,"A",2,"D","2","D","2","D","1","D","1","D",156,"D","2","D","4","D",,"A",,"A","1","D"
"20121",2380885,45,0,"5","03","D",,"A",2,"D","2","D","2","D","1","D","1","D",130,"D","2","D","4","D",,"A",,"A","2","D"
"20121",2380905,17,0,"5","01","D",,"A",1,"D","3","D","4","D",,"A",,"A",.,"A","2","D","1","D","2","D",,"A",,"A"
"20121",2380925,42,0,"5","01","D",,"A",3,"D","2","D","2","D","1","D","2","D",390,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2380965,21,0,"5","01","D",,"A",1,"D","1","D","2","D","1","D","3","D",0,"D","2","D","1","D","2","D",,"A",,"A"
"20121",2380985,22,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",.,"A","2","D","3","D",,"A",,"A",,"A"
"20121",2380985,23,0,"5","02","D",,"A",1,"D","1","D","1","D","2","D","3","D",567,"D","1","D","3","D",,"A",,"A",,"A"
"20121",2380985,24,0,"5","03","D",,"A",1,"D","1","D","1","D","2","D","3","D",111,"D","1","D","4","D",,"A",,"A","3","D"
"20121",2380985,25,0,"1","04","D",,"A",1,"D","1","D","1","D","2","D","3","D",627,"D","1","D","2","D",,"A","2","D",,"A"
"20121",2380995,20,0,"5","01","D",,"A",1,"D","1","D","1","D","2","D","3","D",1200,"D","2","D","1","D","1","D",,"A",,"A"
"20121",2381005,19,0,"5","01","D",,"A",3,"D","2","D","3","D",,"A",,"A",.,"A","2","D","2","D",,"A","2","D",,"A"
